song,artist,comment,label,jjim,rating,date
포장마차,황인욱,  나만 노래방에서 부르고 집에서도 부르고 그러나...? 사람마다 다 다르겠지만 난 이 노래 좋음 ,0,"4,189",1.4,2019.08.11 16:34
포장마차,황인욱,  누구세요? ,1,"4,189",1.4,2019.08.02 11:12
포장마차,황인욱,  노랴 너무 좋고. . . 재생 다운로드 곡명 포장마차 아티스트명 황인욱 황인욱 앨범명 포장마차 ,0,"4,189",1.4,2019.08.01 18:43
포장마차,황인욱,  아는사람보다 모르는사람이 더 많은것 같음 평점이 알려줌 ㅋ ,1,"4,189",1.4,2019.07.27 11:54
포장마차,황인욱,  나도 황인욱이 누군지 모르겠는데내가 모른다고 세상이 모르는건아니잖아니가 우리 세상의 중심은 아니잖아너한테만 너가 중심이지 ,0,"4,189",1.4,2019.07.24 23:53
포장마차,황인욱,  몇일만에 멜론메인 보는데 ㄹㅇ누구임..? ,1,"4,189",1.4,2019.07.22 06:16
포장마차,황인욱,  오늘 그래프 볼줄 알았는데 갓태연이라는 변수가 발생했네 ,1,"4,189",1.4,2019.07.21 21:09
포장마차,황인욱,  듣보년 어디서 사재기질이고방망이로 후려쳐버릴라✋✋얼른 안꺼져??이 기계년이✔✔ ,1,"4,189",1.4,2019.07.21 13:16
포장마차,황인욱,  요즘 다 발라드만 부르네 다똑같음 ... ,1,"4,189",1.4,2019.07.21 10:54
포장마차,황인욱,  별로.... ,1,"4,189",1.4,2019.07.20 16:57
포장마차,황인욱,  누구세요..? 진짜 멜론 왜이러냐? ,1,"4,189",1.4,2019.07.20 16:36
포장마차,황인욱,  와....ㅅㅈㄱ 못믿앗엇는데 이거보고 호ㅓㄱ실히알앗다 ,1,"4,189",1.4,2019.07.20 04:33
포장마차,황인욱,  와 정말 우.연.스.럽.게도 사재기 의혹 받는 곡들이 5위 안에서 정모하네 ,1,"4,189",1.4,2019.07.19 08:27
포장마차,황인욱,"  ""그"" 노래들 특징 잠잠하다 새벽차트때 순위가 올라감 ",1,"4,189",1.4,2019.07.19 01:14
포장마차,황인욱,  얘는또뭐야멜론 차트 썩어나는중 ㅉ ,1,"4,189",1.4,2019.07.18 01:57
포장마차,황인욱,  포장마차 사재기 확률 = 0 % ,1,"4,189",1.4,2019.07.18 01:08
포장마차,황인욱,"  노래방차트 기계 사서 첫소절만 돌리고 끄면 1회 집계되는거라 멜론보다 주작이 훨씬 쉬운데 노래방 순위 타령 개웃기네ㅋㅋㅋㅋㅋㅋ 노래 좋고 이름값도 있는 가수들도 역주행이 힘든데 뭔 정상적인 역주행이야ㅋㅋㅋㅋ 계속 역주행들 비슷비슷한 방식으로 올라와서 더 티나는데ㅇㅅㅇ 하여간,,, 그리고 인과관계를 잘 따져보세요 과연 주변에서 많이 듣기 시작하고 역주행을 한건지 역주행하고 많이 듣기 시작한건지^^ 2017까지만 해도 주변에서 많이 듣고 들리고 역주행했지 작년부터 역주행부터 하고 듣기 시작하지 않나요?ㅋㅋㅋ 아이돌 팬이 젤 만만해보이겠지만 아이돌 노래만큼 퀄리티 높은 노래가 어딨다고ㅋㅋ 팬들이나 가수들 머리채 좀 그만 잡아요 ",1,"4,189",1.4,2019.07.17 07:06
포장마차,황인욱,  이 여름에 발라드는 다 기계가 듣는거지..? ,1,"4,189",1.4,2019.07.17 01:26
포장마차,황인욱,  차트 진짜 ♩♪났구나모르는 인간이 몇 명이야 ,1,"4,189",1.4,2019.07.17 01:18
포장마차,황인욱,  노래방차트 포장마차가 취하고싶다 이김ㅋㅋ ,0,"4,189",1.4,2019.07.13 01:12
포장마차,황인욱,  갑자기 노래방 차트에서 보이길래 또 사재기라고 후드려맞고 있겠구나 하면서 들어왔는데. .. 오ㅑ이렇게 못잡아먹어 안달이냐.. 고만해 사재기든 아니든 노래가 좋으니까 위로 올렸겠지 ,0,"4,189",1.4,2019.07.08 12:37
포장마차,황인욱,  진짜 좋다..이것도 사재기 몰아가지 않기를... ,0,"4,189",1.4,2019.07.06 20:07
포장마차,황인욱,  오늘 코노가서 불렀다가 목 나가는줄 알았어요...이게 이렇게 힘든 곡이었다니 재생 다운로드 곡명 포장마차 아티스트명 황인욱 황인욱 앨범명 포장마차 ,0,"4,189",1.4,2019.07.04 19:15
포장마차,황인욱,  흠.. 이 분은 또 누구시지 ;;레알 첨보는.. ,1,"4,189",1.4,2019.07.04 00:41
포장마차,황인욱,  누구세요? ,1,"4,189",1.4,2019.07.03 19:00
포장마차,황인욱,  우리 학교 노래 안듣는 애들도 전교생 거의 다 황인욱 알던데 듣보잡은 뭔 듣보잡ㅋㅋㅋㅋㅋ ,0,"4,189",1.4,2019.07.03 02:21
포장마차,황인욱,  아이스황 모르는애들 많네 ㅋㅋㅋ ,0,"4,189",1.4,2019.07.02 19:33
포장마차,황인욱,  그저 갓장마차 아이스황 그는 대체... ,0,"4,189",1.4,2019.07.02 13:36
포장마차,황인욱,  냄새가납니다 냄새가 나요 ,1,"4,189",1.4,2019.07.01 21:29
포장마차,황인욱,  이게 사재기면 황치열 노래는 왜 사재기 안하냐? 생각을 해봐 매일 듣는 노래 이후로 나온 노래 아깝게 차트 들락날락하다가 결국 못떴는데 이 소속사가 뭐가 아니꼬아서 사재기를 할까? ,0,"4,189",1.4,2019.07.01 00:30
포장마차,황인욱,  노래방 안가본 아싸들의 사재기지? 공격 또 들어왔네 신경쓰지말고 떡상 가즈아. ,0,"4,189",1.4,2019.07.01 00:05
포장마차,황인욱,  이것도 사재기라 하나? 작년에 황인욱이 얼마나 노력하고다녔는지 아냐 재생 다운로드 곡명 취하고 싶다 (Prod. By 전태익) 아티스트명 황인욱 황인욱 앨범명 취하고 싶다 ,0,"4,189",1.4,2019.06.30 17:49
포장마차,황인욱,  아니 나 빼고 다 노래방에 사는걸까..? 진짜 주변에서 듣도 보도 못했는데 맨날 노래방차트래 ㅋㅋ그리고 베댓들아 남돌 팬들만 이런 의심 하는 거 아니거든 남돌 팬들 빼고 다 이런 발라드 듣는다고 착각 좀 그만해.. 가사 구린 이런 발라드 싫어하는 사람들 많아.. 하여간 지들 취향이 대중 취향인 줄 알아요 시야가 좁아서들 ,1,"4,189",1.4,2019.06.30 00:42
포장마차,황인욱,  팬덤님들 별점테러보소 ㅋㅋㅋ 신입가수가 우리오빠 노래보다 순위 높네 아몰랑 별점 테러 할거야~~~ 이상하게 순위 올라오네 반박은 못하지만 아몰랑 이거다 다 사재기야~~ ,0,"4,189",1.4,2019.06.29 11:17
포장마차,황인욱,  개웃긴게 특정 가수 따일때마다 사재기 어그로 끄는 애들 늘어남ㅋㅋㅋ니네 응원하는 가수 따였다고 사재기로 그만 좀 몰아가라제대로 된 '근거'를 가져오던가 ,0,"4,189",1.4,2019.06.28 22:25
포장마차,황인욱,  너무 뻔한데 ㅋㅋ ,1,"4,189",1.4,2019.06.26 22:18
포장마차,황인욱,  우리 오빠 언니들 순위떨어지니까 사재기 드립치죠? 노래 한곡 너댓명이 30초씩 부르면서 솔로 발라드 순위 올라오면 부들부들 사재기 드립치쥬?ㅋ.ㅋ ,0,"4,189",1.4,2019.06.21 00:14
포장마차,황인욱,  여기 포장마차 사장님 마인드 너무 별로시더라구요... ,1,"4,189",1.4,2020.07.31 03:20
포장마차,황인욱,  노래 듣지 맙시다! ,1,"4,189",1.4,2020.01.08 21:23
포장마차,황인욱,"  ㅎㅎ 걸린 건가요, ",1,"4,189",1.4,2020.01.08 18:02
포장마차,황인욱,  애들이 많이 들어서 난 인기있은 노랜가 싶었은데사.재.기 양심있으면 앞으로 가수 생활 하지마세요^^ ,1,"4,189",1.4,2020.01.05 01:58
포장마차,황인욱,  황인욱이 부릅니다 누구냐니까? ,1,"4,189",1.4,2019.12.12 12:40
포장마차,황인욱,  페북픽 불매운동같은거 안생기나? ,1,"4,189",1.4,2019.12.01 07:12
포장마차,황인욱,  노래가 올드하고 별론데 왜 순위권에있는지.... ,1,"4,189",1.4,2019.11.30 20:50
포장마차,황인욱,  6월에 나온 너래가 상위권ㅋㅋㅋ ,1,"4,189",1.4,2019.11.27 15:33
포장마차,황인욱,  한곡도 아니고 두곡이 나란히 있네 얼굴도 모르는데ㅋㅋ ,1,"4,189",1.4,2019.11.27 14:57
포장마차,황인욱,  애초에 요새 포장마차 자체를 얼마나간다고 이딴 노래가 뜨냐? 으휴 구질구질 다 박멸해야해 ,1,"4,189",1.4,2019.11.27 12:23
포장마차,황인욱,  대체 누인욱씨가 황이야? ,1,"4,189",1.4,2019.11.27 01:43
포장마차,황인욱,  대체 황인욱 씨가 누구냐니깐?! ,1,"4,189",1.4,2019.11.26 19:28
포장마차,황인욱,  자격지심 들으며 정의 실현합시다^^대중이 바보인줄 아나ㅋ 재생 다운로드 곡명 자격지심 (Feat. 은하 Of 여자친구) 아티스트명 박경 박경 앨범명 자격지심 ,1,"4,189",1.4,2019.11.26 07:59
포장마차,황인욱,  후렴에 포장마차 어쩌고 시작하자마자 미간 찌푸려짐너무 싫어 이노래 ,1,"4,189",1.4,2019.11.26 00:33
포장마차,황인욱,  ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ,2,"4,189",1.4,2019.11.24 23:25
포장마차,황인욱,  박경무죄 기계유죄 ㅎ ,1,"4,189",1.4,2019.11.24 20:02
포장마차,황인욱,  박경이 저격한 사재기가수 페북 디스패치 기사에 실시간 댓글 상황 ,1,"4,189",1.4,2019.11.24 16:54
포장마차,황인욱,  얘도 사재기냐? ㄷㄷ ,1,"4,189",1.4,2019.11.09 14:17
포장마차,황인욱,  얜 또 뭐하는 애냐 ,1,"4,189",1.4,2019.09.27 20:38
포장마차,황인욱,  요즘 처음 알게 된 가수들이 인지도 높은 가수들 누르고 갑자기 순위권에 있으니까... 차트가 잘못 되가는 느낌인데 해결 못하나?? ,1,"4,189",1.4,2019.09.07 06:33
포장마차,황인욱,  사재기 드립치는 새기들 한심하죠?ㅋ ,0,"4,189",1.4,2019.09.01 09:37
포장마차,황인욱,  엥 얘가 왜 사재기야..? 취하고싶다 개유명한데 ,0,"4,189",1.4,2019.08.28 23:29
포장마차,황인욱,  사재기 드립 치는 애들 아직 좀 모자른 급식이겠지 ? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아닌가 아니면 더 소름이네 ㅋㅋㅋㅋㅋㅋ ,0,"4,189",1.4,2019.08.24 04:55
포장마차,황인욱,  멜론 댓글보면 재밋는게...본인에 감성에 안맞고 처음 들어본다고 전부 사재기라는 소리를 한다는거.. ,0,"4,189",1.4,2019.08.22 19:44
포장마차,황인욱,  누구세요..? ,1,"4,189",1.4,2019.08.18 22:41
포장마차,황인욱,  현재 노래방 순위 ,0,"4,189",1.4,2019.08.14 02:46
포장마차,황인욱,  아이스황은 사재기 아닌거같은데 .... 했다하면 얼마나 억울하실까... 성격도 엄청 귀여우시던데 ... 흑 ,0,"4,189",1.4,2019.08.03 11:59
포장마차,황인욱,  사재기충들 지들모르면 사재기 빼애액 증거는 1도없음 ㅋㅋㅋ 머리 쌔게 후려치고 싶다 정신좀차려 ㅋㅋ ,0,"4,189",1.4,2019.08.01 11:56
포장마차,황인욱,  양상형 김치 발라드 듣고 감동했다는 애들 인생영화 7번방의 선물임 ,1,"4,189",1.4,2019.08.01 00:49
포장마차,황인욱,  누구세여 ,1,"4,189",1.4,2019.07.30 18:33
포장마차,황인욱,  현시점 노래방 1위인데 이건 니들 주변빼고 다 듣는단 소리 아닐까 ,0,"4,189",1.4,2019.07.29 13:08
포장마차,황인욱,  닐로랑 숀은 노래는 좋았지 이거는 뭐..(목록삭제) ,1,"4,189",1.4,2019.07.22 08:04
포장마차,황인욱,  개나소나 순위권이네 ,1,"4,189",1.4,2019.07.22 07:57
포장마차,황인욱,  또 페북픽에 노래방픽이구나 인싸들만 아는 노래구나 이사람 전에냈던 무슨노래가 유명했겠구나 ,1,"4,189",1.4,2019.07.22 01:55
포장마차,황인욱,  인욱아 안 쪽팔리냐? ,1,"4,189",1.4,2019.07.21 17:08
포장마차,황인욱,  차트대로 안듣는 이유가 하나 더 늘어나네 ,1,"4,189",1.4,2019.07.20 19:48
포장마차,황인욱,  한국 발라드는 너무 뻔한 신파극 질린다 질려. 가사 스팩트럼이 너무나도 좁아 재생 다운로드 곡명 Jewel 아티스트명 Hamasaki Ayumi Hamasaki Ayumi 앨범명 Secret ,1,"4,189",1.4,2019.07.19 03:44
포장마차,황인욱,  ♩♪ 누군데ㅋㅋ ,1,"4,189",1.4,2019.07.18 08:37
포장마차,황인욱,  누구냐 ,1,"4,189",1.4,2019.07.18 08:05
포장마차,황인욱,  으....... ,1,"4,189",1.4,2019.07.11 11:26
포장마차,황인욱,  숀닮으셧어요❤️❤️❤️ ,1,"4,189",1.4,2019.07.10 02:05
포장마차,황인욱,  넌 누구냐? 또 발라드냐? 이러다 이디엠으로 기계 쓴 숀 재평가할듯. 음악의 다양성엔 기여했자넠ㅋㅋㅋ 오죽 기계가 판치면 이러냐고 진짴ㅋㅋ ,1,"4,189",1.4,2019.07.09 19:16
포장마차,황인욱,  이런댓글은 처음 남기는데 정말 냉정하게 7위 할정도의 노래는 절대 아니라고 생각함... ,1,"4,189",1.4,2019.07.09 06:27
포장마차,황인욱,  사재기라하는애들 = ㅂ@ㅅ관종 ,0,"4,189",1.4,2019.07.06 21:15
포장마차,황인욱,  내가 다른 세상에 사는건가 황인욱도 사재기라고 하는구나;; 유명한줄 알았는데 ,0,"4,189",1.4,2019.07.06 19:31
포장마차,황인욱,  여기다도 쿵쾅이들와서 막평점 깍아내리는갑네.. 무습다.. 쿵쾅이들 이니시 오지게 거네 ,0,"4,189",1.4,2019.07.04 15:01
포장마차,황인욱,"  아이돌 프사충 : 내가 모르고, 우리 아이돌 차트 사이에 껴있어서 사재기라구욧! ",0,"4,189",1.4,2019.07.04 12:51
포장마차,황인욱,  사재기인지 아닌지는 모르겠지만 황인욱이 듣보라는놈은 그냥 찐아니냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,0,"4,189",1.4,2019.07.03 18:37
포장마차,황인욱,  아니 취하고싶다 한번도 안들어본사람없을텐데 누구냐고 계속물어보네곡이 뭐뭐있는지 좀 찾아보고 댓글 달아라;; ,0,"4,189",1.4,2019.07.03 01:43
포장마차,황인욱,  사재기무새들 ㅈ같네 인욱이 모른다는건 찐 인증 아니냐? ,0,"4,189",1.4,2019.07.02 23:32
포장마차,황인욱,  노래는듣고댓글쓰니ㅋㅋ..킹인욱에게무슨말이필요하니ㅇ ㅡㅇ ,0,"4,189",1.4,2019.07.02 20:37
포장마차,황인욱,  누구 ????? ,1,"4,189",1.4,2019.07.02 15:23
포장마차,황인욱,  평점테러까지 받으면서 조작으로 음원 올리고싶을까... ,1,"4,189",1.4,2019.07.02 07:57
포장마차,황인욱,  취하고싶다로 노래방에서 오지게 유명했는데 이쯤되면 올라갈때 됬음 ,0,"4,189",1.4,2019.07.01 13:58
포장마차,황인욱,  앨범소개 역주행의 신예? ㅋㅋ 임재현도 역주행할 것 같은 보컬이라고 써있더니.. 역주행이 반드시 될 것처럼 써놓네 예언가이신가? ,1,"4,189",1.4,2019.07.01 03:56
포장마차,황인욱,  근데 팝송이나 영화 Ost 같이 파급력 엄청난것들도 힘겹게 올라오는데 꼭 페북픽 받았다 이런곡들만 엄청나게 치고올라옴 신기 ,1,"4,189",1.4,2019.06.30 18:24
포장마차,황인욱,  황인욱을 사재기로몰아가는건 또처음이네 ㅋㅋㅋ 주변에 친구없나봄 ㅋㅋㅋㅋ 재생 다운로드 곡명 친구로 지내자면서 (Prod. By 전태익) 아티스트명 황인욱 황인욱 앨범명 친구로 지내자면서 ,0,"4,189",1.4,2019.06.28 17:16
포장마차,황인욱,  얘는 또 누구? ,1,"4,189",1.4,2019.06.28 00:09
포장마차,황인욱,  근데 확실히 올해차트에 발라드가 많긴하네 ,1,"4,189",1.4,2019.06.27 01:38
포장마차,황인욱,  그래서 이 새기는 또 누군데?또 읍재기야? 재생 다운로드 곡명 포장마차 아티스트명 황인욱 황인욱 앨범명 포장마차 ,1,"4,189",1.4,2019.06.26 01:43
포장마차,황인욱,  똥재기 그만 ,1,"4,189",1.4,2019.06.25 23:03
포장마차,황인욱,  ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ어떻게 네티즌들의 예상은 빗나가는 법이 없냐. 이 사람 이상하게 갑자기 순위 올라왔다고 글 떴길래.. 찾아보니까 차트 상위권에 없길래 아니겠지 했는데 ㅋㅋㅋㅋㅋㅋㅋㅋ아이고 상위권 올라오셨네요~ ,1,"4,189",1.4,2019.06.24 02:09
포장마차,황인욱,  사재기가 아니라 돈 주고 페북에다 홍보한거임.나도 영상 돌려보다가 sporsored 적혀진 채로 라이브 영상이 뜨더라이게 옳은건진 모르겠다만 이해는 간다. 홍보 아니면 뜰 수가 없는게 한국 음악계의 현실 아니냐 ,0,"4,189",1.4,2019.06.21 20:38
포장마차,황인욱,  이거 안들어본 사람 없을듯 재생 다운로드 곡명 취하고 싶다 (Prod. By 전태익) 아티스트명 황인욱 황인욱 앨범명 취하고 싶다 ,0,"4,189",1.4,2019.06.21 08:49
포장마차,황인욱,  아니 모르는사람은 노래방도안가나 ?ㅋㅋㅋㅋㅋㅋㅋ 멜론순위는 100위권못들어도 2곡낸거 노래방 상위권인데 항상 ㅋㅋㅋㅋㅋㅋㅋㅋ 취하고싶다는 1년째 TJ에 10위권인데 ,0,"4,189",1.4,2019.06.21 01:56
포장마차,황인욱,  그이름도 그리운 아이스황......이제 황인욱!!!월클로 날아오르자~~~~~!!!! ,0,"4,189",1.4,2019.06.20 22:10
포장마차,황인욱,"  ⬇️ 그래 우리도 노래방에서 부른긴했지ㅋㅋㅋㅋㅋ근데 알고보니 사재기더라고ㅋㅋㅋㅋ약간 배신감이 좀 들면서 그와중에 사재기 빼박인것같은 순위에 듣도보지못한 가수가 평점이 겁나낮고 팬수는 적을뿐더러 댓글들까지 사재기라그러는 사람들이 대다수인거지, 그 이후로 안듣고있고;;그리고 명곡은 다 이해해야한다는 논리로 말하고있는거면 김건모 노래듣던가ㅋㅋㅋㅋ무슨 노력도안하고 다른 아티스트들은 어떻게 힘들게 도박처럼 올라왔는데 기계 하나로 돈 개잘버는 가수가 보이면, 우리한테는 배가 아프겠냐 안아프겠냐??? 그리고 다른가수들도 겉으로는 표현못하는데 속으로는 엄청 욕할걸??그리고 인신공격받으면 ㅂㄷㅂㄷ대는게 당연한거고ㅋㅋㅋ, 댓글들 보니 인신공격은 없는데,,? ",1,"4,189",1.4,2020.08.10 11:26
포장마차,황인욱,"  진짜 댓글내리면서 확인하니까 중립적인입장에서봤을때 사재기라고 욕하는사람들은 근거도없이 그냥 박경이란사람이 ""황인욱처럼 사재기하고싶다""이 말한마디가지고 죽일듯이 물어뜯는거네요. 사람이 참무서운게 이유없이 싫어하던사람이 뭔가 물어뜯을거리가생기면 이때다 싶어서 팩트는확인도안하고 그거하나가지고 죽어라 물어뜯던데 욕을하시고싶으신거면 정확한 증거와자료가나왔을때 잘못을욕하면되는겁니다.다들 나이가어떻게되시는지모르겠지만 근거없이 비공감만 누르고가는거는 아니라고봅니다.댓글보면볼수록 사재기아니라는사람들은 팩트만들이미는데 ""아몰라~얘싫어""이거밖에안보여서 글적고갑니다요~ ",0,"4,189",1.4,2020.05.06 21:43
포장마차,황인욱,  진짜 사재기인가요? ,1,"4,189",1.4,2020.04.12 08:27
포장마차,황인욱,  솔직히 이런 띵곡들은 올라오면 좋은거 아닌가안그래도 차트에뿡탄 망씨티 ㅈ꾸진노래들로 도배됐는데누군가의 입방정으로 애먼 인욱이형만 피해보누 ,0,"4,189",1.4,2020.03.18 15:22
포장마차,황인욱,  덕분에 멜론 거르고 쾌적한 빌보드에서 음악 감상합니다^^ ,1,"4,189",1.4,2020.03.05 01:48
포장마차,황인욱,  또 기어오르네 ,1,"4,189",1.4,2020.03.04 22:50
포장마차,황인욱,  들으니까 입에서 김치찌개 냄새날것 같아요!! ,1,"4,189",1.4,2020.02.15 16:12
포장마차,황인욱,  포장마차 이젠 good bye 재생 다운로드 곡명 Goodbye 아티스트명 웬디 (WENDY) 웬디 (WENDY) 앨범명 뷰티 인사이드 OST Part.6 ,1,"4,189",1.4,2020.01.29 20:09
포장마차,황인욱,  ㅈㅈ마차~ ,1,"4,189",1.4,2020.01.14 01:46
포장마차,황인욱,  주-------작 ,1,"4,189",1.4,2019.12.21 07:53
포장마차,황인욱,  포장 마차좀 그만 가;; ,1,"4,189",1.4,2019.12.07 17:30
포장마차,황인욱,  사재기에 관련된 청원에 참여해주세요어느가수가 억울해 할수 있습니다이기회에 조사가 이루어질수 있도록 우리가수들을 위해 동의해주세요~^^ ,1,"4,189",1.4,2019.12.04 09:18
포장마차,황인욱,  OUT ,1,"4,189",1.4,2019.12.02 06:21
포장마차,황인욱,  혹시...뉴구세오...? ,1,"4,189",1.4,2019.11.27 15:20
포장마차,황인욱,  ㅤㅤㅤㅤ ,2,"4,189",1.4,2019.11.27 10:46
포장마차,황인욱,  이별주 포장마차 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,1,"4,189",1.4,2019.11.26 01:19
포장마차,황인욱,  사재기! ,1,"4,189",1.4,2019.11.25 16:31
포장마차,황인욱,  11월 1일날 이별주 라는 제목으로 신곡 나온데요또 술... 어제 우리학교축제 와서 노래 부르는거 들었는데앞쪽은 연예인 앞이라서 호응 있었지만뒤 쪽은 진짜 분위기 별로.. 이유는 잘알겠지노래도 솔직히 가수치고 그닥 잘부르는건 아니었고 차라리 앞 순서 학교 가요제 1등이 더 잘부름..좀 억지스러웠고 별로 였어요.왜 학교가 황인욱 라인업을 당일날 공개그것도 오후에 공개 했는지 이유를 알겠네요 ,1,"4,189",1.4,2019.10.16 12:30
포장마차,황인욱,  악마에게 영혼을 팔아 음악을 하는 가짜 가수 ,1,"4,189",1.4,2019.10.14 12:13
포장마차,황인욱,"  황인욱 사재기 아니니깐 그만 좀 나대 이 사재개돼지들아 !!!(사재개돼지란 ?? 정당하게 올라온 뮤지션들을 자기가 모른다는 이유로 무조건 사재기라고 비하하는 급식충,ㅆㄹㄱ,그리고 ... 많은 사람들 ^^ 을 비하하는 신조어.그리고 이 좋은 노래를 첮아 듣는 리스너들을 개돼지라 놀리는 ㄱㅆ♩♪ㄲ들에 다시 고스란히 돌려주는 좋은 의미를 담고있음 ^^) ",0,"4,189",1.4,2019.10.10 20:54
포장마차,황인욱,  내생각엔 장닐숀우 여파로본인이 모르는곡 올라오는건 죄다 의심가서뭔가 사재기인곡 아닌곡 여부 따윈 상관없이모르는곡이나 발라드 올라오는곡은 죄다 건드려보고아님 말고 아니면 합리적의심이야 하는 식으로 가는거 같은데 나만 그러냐팬 많은 아이돌이나 듣보 아이돌이 차트 올라오면 그거는 올바른 차트인거냐 ,0,"4,189",1.4,2019.10.10 09:27
포장마차,황인욱,"  컴백앨범 내신 브아솔도 57위 하고 있는 상황에이딴 중2병 아마추어 발라드가 15위라니 ㅎ,,,성의없이 양산형발라드 한곡 띡 내놓고 불법마케팅 때리고 선동하고 언론플레이하고 올라가는 순위보면서 좋아하는 모습 너무 역겹습니다 ",1,"4,189",1.4,2019.10.03 12:24
포장마차,황인욱,  코노충 최애곡 ,0,"4,189",1.4,2019.09.28 20:56
포장마차,황인욱,  사재기사재기사재기사재기사재기사재기사재기사재기사재기사재기사재기사재기사재기사재기사재기사재기사재기사재기사재기사재기사재기사재기사재기사재기사재기사재기사재기사재기사재기시재기사재기사재기사재기사재기사재기사재기사재기사재기사재기사재기사재기사재기사재기사재기사재기사재기사재기 ,1,"4,189",1.4,2019.09.25 17:25
포장마차,황인욱,  싫으면 안들으면 될 것이고 지나가면 그만이지 꼭 댓글 쳐달고가네 ㅋㅋ 딱봐도 어린 계집들 같은데 그냥 니들 듣는 아이돌 노래나 들어라 굳이 ㅂㄷㅂㄷ해서 댓글 달고 가는거 역겹다 ,0,"4,189",1.4,2019.09.17 17:50
포장마차,황인욱,  b급 발라드나 사재기 무새들아 니네가 빠는 아이돌 딴따라나 힙찔이들 노래보단 b급발라드가 좋은건 팩트이고 니네처럼 댓글테러하면서 헛짓거리 할때 그냥 조용히 노래듣는 사람이 많으니 차트에서 오래남는거지 ㅋㅋㅋ 포장마차보다 늦게 차트올라왔던 flash인가하는 듣보아이돌 노래 기억하지? 한달도 못버티고 순위권 나락가는거 보면 그냥 노래자체가 ♩♪♬라는거야 근데 웃긴건 노래평이나 앨범평보면 ♩♪♬들 찬양글만 넘쳐나지ㅋㅋㅋ 오히려 그런 노래들이 사재기소리 들어야 되는게 맞는거야 ,0,"4,189",1.4,2019.09.17 15:42
포장마차,황인욱,  빼액! 우리 오빠들보다 순위 높으니까 사재기라구욧!! ,0,"4,189",1.4,2019.09.16 23:17
포장마차,황인욱,  노래좋은데..?... ,0,"4,189",1.4,2019.09.15 20:17
포장마차,황인욱,  도대체 이 리뷰창은 뭔 기준으로 추천을 받으면 사재기다 아니다 둘다 비추가 더 많아;; 걸 레로 밀어도 안 깨끗해질듯... ,0,"4,189",1.4,2019.09.05 22:51
포장마차,황인욱,  기계ㅉ ,1,"4,189",1.4,2019.09.02 21:54
포장마차,황인욱,  상위권까지 올라갈 정도로 좋은건 아닌데 ✊✊ ,1,"4,189",1.4,2019.09.01 20:05
포장마차,황인욱,  듣보잡 ,1,"4,189",1.4,2019.08.29 02:00
포장마차,황인욱,  웨에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에에엥 ,1,"4,189",1.4,2019.08.18 18:50
포장마차,황인욱,  예전에 장덕철 닐로땐 어느정도 증거라도 들고와서 사재기의혹이라 떠들어댔는데 이젠 증거도 없이 그냥 자기가 처음보는 이름인데 지들이 빠는 아이돌보다 순위높으면 다 사재기로 몰아가네 ㅋㅋ ,0,"4,189",1.4,2019.08.10 14:48
포장마차,황인욱,  오랜만에 멜론 들어왔더니 상위권 노래들 상태가 왜이럼 사재기 객극ㄱ혐ㅁ ㅌㅌㅌ ,1,"4,189",1.4,2019.08.08 22:54
포장마차,황인욱,  황인욱이 댓글 봤을때 반응: 내가 왜 욕을 먹고 있지... ,0,"4,189",1.4,2019.08.03 03:51
포장마차,황인욱,  꺼져ㅠ ,1,"4,189",1.4,2019.08.02 02:15
포장마차,황인욱,  누구? ,1,"4,189",1.4,2019.08.01 18:56
포장마차,황인욱,  지금멜론최다 이용층이10대 20대초반인데감성이왤케 고리타분하고 궁상맞냐..차트보면 덥다더워 ,1,"4,189",1.4,2019.08.01 13:09
포장마차,황인욱,  노래방 순위 현재 1위입니다 사랑에 연습이 있었다면을 재쳤어요 ,0,"4,189",1.4,2019.07.29 13:10
포장마차,황인욱,"  엥 별점 왜저래,?아프리카때부터 열심히하는모습얼마나 봤는데 내가잘되어서 너무 축하해요 ",0,"4,189",1.4,2019.07.26 22:29
포장마차,황인욱,  발라드 몇 마디씩 들고 온 영혼 없는 노래 ,1,"4,189",1.4,2019.07.24 05:06
포장마차,황인욱,  누구야? ,1,"4,189",1.4,2019.07.22 06:41
포장마차,황인욱,  얜 또 누구여 ,1,"4,189",1.4,2019.07.22 00:04
